,title,contents
85,"전자랜드, 혼수 필수품 대열에 공기청정기·건조기·의류관리기 합류","공기청정기·건조기·의류관리기·상중심 무선청소기의 판매량이 전년 동기 대비 대폭 증가했다. 공기청정기 판매량은 전년 동기 대비 25% 증가했으며 같은 기간 건조기는 270%, 의류 관리기는 138%, 상중심 무선청소기는..."
86,'본사 갑질 멈춰라' 의류 대리점 반품 최대 6개월까지 가능,"공정위, 의류업 표준거래계약서 제정…상품대금 지연이자율도 확 낮춰 의류업 대리점을 향한 본사의 '갑질'을 막기 위한 표준대리점거래계약서가 제정됐다. 공정거래위원회[연합뉴스TV 제공] 공정거래위원회는..."
87,상표 도용 가짜 골프 의류 SNS로 판매 일당 검거,[대구CBS SNS를 통해 가짜 해외 유명 골프 의류를 판매한 일당이 경찰에 붙잡혔다. 대구 강북경찰서는... A 씨는 지난해 1월부터 올해 3월까지 대구 서구에 사무실을 두고 SNS를 통해 상표를 도용한 골프 의류와...
88,"제로투세븐닷컴, 온라인 패밀리세일 진행…여름의류와 외출 용품, 완구류까지...","제로투세븐의 대표 의류 브랜드인 알로앤루, 알퐁소, 포래즈와 기능적 스킨케어 브랜드 궁중비책을 비롯한 유아동 인기 브랜드가 대거 참여해, 이유식, 의류, 유아용품 등 다양한 상품을 특가에 선보인다. 알로앤루..."
89,더위 빨리 오니 화장품·의류업계 '여름 전쟁' 벌써부터 '후끈',"때 이른 더위에 화장품과 의류업계가 '여름 상품'을 앞 다퉈 선보이고 있다. 16일 관련업계에 따르면, 여름용... 아웃도어 등 패션·의류업체도 냉감과 통기성, 향균 등 기능성 제품을 잇달아 내놓고 있다. K2는 시원하고..."
90,Q1 美 의류 리테일러 할인 러시,"-모건스탠리 보고서 -갭, 아베크롬비 등 미국의 스페셜티 의류 리테일러들의 1분기 디스카운팅 비중이 늘어난 것으로 나타났다. 리테일 다이브 매체가 인용한 모건스탠리 '1분기 미국 의류 할인 현황 인덱스(Q1 U.S...."
91,"태평양물산, 의류 OEM 수출 선전","1분기 매출 1931억, 영업적자 9.5억 수주 증가ㆍ생산성 개선…적자 폭 감소 의류 제조 기업 태평양물산(대표... 이루는 의류 OEM 수출 기업으로써 전년 대비 환율이 7.1% 하락했음에도 매출액이 전년 동기 대비 4.8% 증가한..."
92,냉감 의류로 더위 날려요,"[ 허문찬 기자 ] BYC는 15일 서울 세종문화회관 예인홀에서 기능성 냉감 의류 ‘보디드라이’ 신제품을 선보였다. 이 회사는 오는 30일까지 인터넷에 사연을 올리면 추첨을 통해 보디드라이, 피자 등을 준다...."
93,"구글 앱, 비주얼 서치 의류 검색","-모바일 앱 '스타일 매치' -사진 찍어 아이템 찾기 구글이 의류 및 홈패션 쇼핑 체험을 향상시킬 만한 기술을... '스타일 매치'는 이를 의류, 가방이나 신발류 액세서리, 집을 꾸미는 홈패션 장식물 등을 검색할 때..."
94,스트레치의 대명사 ‘쉘러’ 의류 시장 공략,[어패럴뉴스 임경량 기자] 쉘러코리아(대표 조규식)가 아웃도어용 기능성 의류 직물 시장에서 패션 의류 분야로 거래선을 확대한다.   스트레치의 대명사로 불리는 스위스 직물 브랜드 ‘쉘러’는 국내에 총 12가지...
95,"대기업 브랜드 의류, 알고 보니 중국산… ‘라벨갈이’ 적발",이른바 ‘라벨갈이’ 수법으로 중국산 의류를 국산으로 둔갑시킨 일당이 서울시에 적발됐다. 압수한 의류 중에는 국내 대기업 의류도 300벌가량 포함됐다. 서울시 민생사법경찰단은 동대문시장과 창신동 일대에서...
96,'짝퉁' 신발·의류 온라인서 정품처럼 판매 일당 17명 적발,"특허청, 택배대리점 운영 위조상품 유통조직 2개 적발…2명 구속 압수된 위조상품들 [특허청 제공연합뉴스] 대기업 택배대리점 등을 운영하며 중국에서 '짝퉁' 신발과 의류 28만여점(정품시가 715억원 상당)을 들여와..."
97,"여성 의류 쇼핑몰 ‘스타일난다’, 로레알그룹에 매각되나",여성 의류 온라인 쇼핑몰 ‘스타일난다’의 매각설이 나오면서 김소희 스타일난다 대표의 성공신화가... 스타일난다는 의류사업을 모태로 하고 있지만 화장품 브랜드 쓰리컨셉아이즈(3CE)로 중국 내 색조화장품...
98,"신세계백화점 자체제작 PB 의류, TV쇼핑서 첫 판매","신세계는 ""신세계백화점은 최근 제작과 디자인까지 참여하며 브랜드 기업으로 한 단계 도약하고 있다""며 ""캐시미어 '델라라나', 의류 브랜드 '일라일', 다이아몬드 '아디르' 등 다양한 분야에서 고객들을 만나고 있고..."
99,화곡동서 새벽시간 의류수거함 연이어 불…방화 추정,오늘(12일) 새벽 1시 반쯤 서울 화곡동에서 의류수거함 3곳에 연이어 불이 났습니다. 이 불로 다친 사람은 없었지만 의류수거함 안에 있던 옷과 인근에 주차돼 있던 트럭 일부가 타 소방서 추산 10만...
100,`쿨 테크` 의류라면…찜통더위에도 `쿨내`,"K2 `쿨360` 시리즈 인기 올여름 찌는 듯한 무더위가 찾아올 것으로 예상되면서 냉감 의류에 대한 관심도 커지고 있다. 무더운 여름철 피부를 데우는 열을 흡수해주고, 뛰어난 통기성으로 땀기를 없애 쾌적함을 유지해줄..."
101,"코웨이, 공기청정기 기능까지 탑재 '사계절 의류청정기' 출시",? News1 가전기업 코웨이는 공기청정기 기능까지 탑재한 '코웨이 사계절 의류청정기(FAD-01)'를 출시한다고 15일 밝혔다. 사계절 의류를 보관하는 공간 안까지 청정하는 제품이다. 특히 3단계 작업으로 옷에 묻은...
102,"의류 수출 대표기업마저… 한세실업, 9년 만에 '적자'",세계적 의류 제조업체 한세실업의 가장 큰 시장은 미국이다. 광고 문구도 ‘미국인 3명 중 1명은 한세실업... 미국 시장에서 치열해지는 의류업체 간 경쟁도 한세실업을 괴롭혔다. 나이키와 갭(GAP) 등 한세실업에...
103,‘의류업종 표준대리점거래계약서’ 설명회,"한국패션협회(회장 한준석)와 한국의류산업협회(회장 최병오)가 오는 6월7일 오후 2시 섬유센터 2층 C3홀에서 공정거래위원회가 최근 제정, 발표한 ‘의류업종 표준대리점 계약서’에 관한 설명회를 개최한다...."
104,SNS 통해 '짝퉁' 골프의류 750점 판매 5명 적발,골프의류를 대량 판매한 혐의(상표법 위반)로 A(42)씨 등 5명을 불구속 입건했다. A씨 등은 지난해 1월부터 최근까지 대구 서구 주택가에 사무실을 차려놓고 SNS 가입자들에게 짝퉁 해외 유명 골프의류 750여 점을...
105,"의류업체 갭, '대만 없는 中지도' 티셔츠로 중국서 '뭇매'","""매우 죄송…중국 시장서 전량 회수·폐기"" 고개 숙여 '대만 빠진 중국 지도'에 中누리꾼 불만 [웨이보 캡처] 미국 의류 업체 갭(Gap)이 대만이 빠진 중국 지도가 담긴 티셔츠를 팔다가 중국 누리꾼들의 거센 비난을 받고..."
106,<성공 온라인몰 포커스>남성의류 전문몰 `룩파인`,남성의류 전문몰 '룩파인'은 넉넉한 크기인 '오버핏'에 맵시를 더한 옷으로 호응을 얻고 있다. 이든솔 대표는... 이 대표는 여성의류 전문몰도 준비 중이다. 지난해 개설한 중국 사무소를 중심으로 해외 사업에도 힘을 쏟고...
107,"B.A.P 종업, 오늘(18일) 의류 팝업스토어 오픈 행사 진행",[스포츠서울 이지석기자] 그룹 B.A.P 종업이 오늘(18일)부터 20일까지 서울 마포구 서교동에 위치한 한 스튜디오에서 의류 브랜드 ‘Triple Nine(트리플나인)’ 1주년 기념 팝업스토어 오픈 행사를 진행한다. 지난해...
108,'립밤' '의류'…'무한 변신'으로 돌파구 찾는 아이스크림,기존 제품의 포장이나 형태에 변화를 주거나 '립밤' '의류' 등 아예 다른 업종과의 컬래버레이션을 통해 아이스크림에 대한 신선한 이미지를 유지하려 노력 중이다. 20일 빙과업계에 따르면 롯제데과가 지난해 새로...
109,"티몬 ""남성, 온라인 의류 구매시 실패 부담돼 브랜드 선호""",온라인몰에서 의류를 구입하는 남성 10명중 6명은 구매 실패에 대한 부담 등으로 익숙한 브랜드 상품을 찾는 것으로 나타났다. 또한 남녀 모두 연령이 높을 수록 브랜드 의류 구매를 선호하는 것으로 조사됐다. 14일...
110,"티몬 ""남성, 온라인 의류 구매시 실패 부담돼 브랜드 선호""",온라인몰에서 의류를 구입하는 남성 10명중 6명은 구매 실패에 대한 부담 등으로 익숙한 브랜드 상품을 찾는 것으로 나타났다. 또한 남녀 모두 연령이 높을 수록 브랜드 의류 구매를 선호하는 것으로 조사됐다. 14일...
111,"의류관리·공기청정 한번에…코웨이, '의류청정기' 출시",사진코웨이 는 올해 전략가전제품인 ‘사계절 의류청정기’를 출시한다고 15일 밝혔다. 사계절 의류청정기는 옷 관리와 함께 옷방 의류까지도 청정하게 관리해준다. 의류관리기와 공기청정기를 결합한 국내 최초...
112,"'대세' 청하, 의류ㆍ화장품 이어 가전제품 광고도 접수","실제로 청하는 가구, 생활용품, 의류, 화장품 등 다양한 브랜드와 광고 계약을 맺었거나 논의 중으로, 10여 개 이상의 광고에서 뜨겁게 러브콜을 받고 있을 만큼 높은 가치를 인정받고 있다. 광고계 관계자는 ""청하는 나이 및..."
113,바닥 뚫고 지하로 가는 '의류 OEM 업체',"국내 의류 주문자상표부착생산(OEM) 업계가 악화일로를 걷고 있다. 수년째 계속되는 업황 침체로 패션... 이 연구원은 또 ""수직계열화한 상위 OEM 사업자들이 기존 고가 의류에서 중저가 의류까지 만들면서 하위 OEM..."
114,"롯데百, 21~27일 ‘워너원 콜라보레이션 의류’ 단독 판매",콜라보레이션 의류를 오프라인 단독 판매한다. 20일 롯데백화점에 따르면 본점 영플라자에서는 1층에 별도... 이번에 판매하는 콜라보레이션 의류는 CJ오쇼핑의 자체 브랜드인 ‘씨이앤(Ce&)’의 고태용 디자니어와...
115,공정위 의류업종 실태조사…대리점 갑질 철퇴,아울러 분쟁 조정 신청이 많은 의류업종부터 하반기에 실태조사를 실시한다. 공정위는 24일 이런 내용의... 올해 하반기에는 지난해 분쟁조정 신청이 가장 많았던 의류업종에 대한 실태조사에 들어간다. 의류업은 전속...
116,SNS로 가짜 골프 의류 유통한 일당 검거,골프 의류를 판매한 혐의로 42살 A 씨 등 5명을 붙잡아 조사하고 있습니다. A 씨 등은 지난해 1월부터 지난 3월까지 대구 원대동 주택가에 사무실을 차려두고 가짜 골프의류 750여 점을 판매해 3천400여만 원을...
117,미세먼지 바람속에 공기청정기ㆍ의류건조기 시장은 ‘춘추전국시대’,"특허청(청장 성윤모)에 따르면 미세먼지 ‘3대 가전’으로 인기를 끌고 있는 공기청정기, 의류건조기, 의류관리기의 디자인 경쟁이 치열한 것으로 나타났다. ‘머스트 해브 아이템(Must Have Item)’으로 자리잡은..."
118,중소기업까지 나섰다…필수가전 된 ‘의류관리기’,코웨이 사계절 의류청청기 (사진코웨이 제공) LG전자 독주체제가 이어져 왔던 의류관리기 시장이 경쟁 체제에 돌입했다. 의류관리기는 세탁 과정 없이 의류에 묻은 이물질과 미세먼지 등을 털어내고 살균 관리까지 받을...
119,"워너원 컬래버레이션 의류, 롯데百 21일부터 단독 판매","컬래버레이션 의류’를 단독 판매한다고 밝혔다. 본점 영플라자에서는 1층에 별도 팝업스토어를 운영하고, 부산본점은 ‘스타일온에어 플러스 매장’에서 행사가 진행된다. 이번에 판매하는 컬래버레이션 의류는..."
120,중소기업까지 나섰다…필수가전 된 ‘의류관리기’,코웨이 사계절 의류청청기 (사진코웨이 제공) LG전자 독주체제가 이어져 왔던 의류관리기 시장이 경쟁 체제에 돌입했다. 의류관리기는 세탁 과정 없이 의류에 묻은 이물질과 미세먼지 등을 털어내고 살균 관리까지 받을...
121,SNS로 가짜 골프 의류 유통한 일당 검거,골프 의류를 판매한 혐의로 42살 A 씨 등 5명을 붙잡아 조사하고 있습니다. A 씨 등은 지난해 1월부터 지난 3월까지 대구 원대동 주택가에 사무실을 차려두고 가짜 골프의류 750여 점을 판매해 3천400여만 원을...
122,"코웨이, 사계절 의류청정기 출시",코웨이 사계절 의류청정기 라이프케어기업 코웨이가 국내 최초로 의류관리기와 공기청정기를 결합한 '코웨이 사계절 의류청정기(FAD-01)'를 출시했다고 15일 밝혔다. 이 제품은 3단계 과정을 통해 옷에 묻은 미세먼지와...
123,"워너원 컬래버레이션 의류, 롯데百 21일부터 단독 판매","컬래버레이션 의류’를 단독 판매한다고 밝혔다. 본점 영플라자에서는 1층에 별도 팝업스토어를 운영하고, 부산본점은 ‘스타일온에어 플러스 매장’에서 행사가 진행된다. 이번에 판매하는 컬래버레이션 의류는..."
124,"B.A.P 종업, 18일 의류 브랜드 런칭 1주년 기념 팝업스토어 오픈",[한국경제TV 디지털이슈팀 유병철 기자] 그룹 B.A.P 종업이 18일부터 20일까지 서울 마포구 서교동에 위치한 한 스튜디오에서 의류 브랜드 Triple Nine(트리플나인) 1주년 기념 팝업스토어 오픈 행사를 진행한다. 지난해...
